"Observer"	"Subject"	"Type"	"value"	"PrimeType"	"Estimate"	"Task"
"Absent"	2	"Black_C"	0.541666666666667	"Black"	"C"	"AP"
"Present"	3	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Absent"	4	"Black_C"	0.375	"Black"	"C"	"AP"
"Present"	5	"Black_C"	0.729166666666667	"Black"	"C"	"AP"
"Absent"	6	"Black_C"	0.625	"Black"	"C"	"AP"
"Present"	7	"Black_C"	-0.0625	"Black"	"C"	"AP"
"Absent"	8	"Black_C"	0.375	"Black"	"C"	"AP"
"Absent"	10	"Black_C"	0.5	"Black"	"C"	"AP"
"Present"	11	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Absent"	12	"Black_C"	0.166666666666667	"Black"	"C"	"AP"
"Present"	13	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Absent"	14	"Black_C"	-0.0208333333333333	"Black"	"C"	"AP"
"Present"	15	"Black_C"	0.3125	"Black"	"C"	"AP"
"Absent"	16	"Black_C"	0.145833333333333	"Black"	"C"	"AP"
"Present"	17	"Black_C"	0.1875	"Black"	"C"	"AP"
"Absent"	18	"Black_C"	0.25	"Black"	"C"	"AP"
"Present"	19	"Black_C"	0.166666666666667	"Black"	"C"	"AP"
"Absent"	20	"Black_C"	0.125	"Black"	"C"	"AP"
"Present"	21	"Black_C"	0.645833333333333	"Black"	"C"	"AP"
"Absent"	22	"Black_C"	0.166666666666667	"Black"	"C"	"AP"
"Present"	23	"Black_C"	0.270833333333333	"Black"	"C"	"AP"
"Absent"	24	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Present"	25	"Black_C"	0.25	"Black"	"C"	"AP"
"Absent"	26	"Black_C"	0.270833333333333	"Black"	"C"	"AP"
"Present"	27	"Black_C"	0.479166666666667	"Black"	"C"	"AP"
"Absent"	28	"Black_C"	0.375	"Black"	"C"	"AP"
"Present"	29	"Black_C"	0.0833333333333334	"Black"	"C"	"AP"
"Absent"	30	"Black_C"	-0.0416666666666666	"Black"	"C"	"AP"
"Present"	31	"Black_C"	-0.0625	"Black"	"C"	"AP"
"Absent"	32	"Black_C"	0.333333333333333	"Black"	"C"	"AP"
"Present"	33	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Absent"	34	"Black_C"	0.0833333333333334	"Black"	"C"	"AP"
"Present"	35	"Black_C"	0.354166666666667	"Black"	"C"	"AP"
"Absent"	36	"Black_C"	0.0833333333333333	"Black"	"C"	"AP"
"Absent"	38	"Black_C"	0.25	"Black"	"C"	"AP"
"Present"	39	"Black_C"	0.375	"Black"	"C"	"AP"
"Absent"	40	"Black_C"	0.8125	"Black"	"C"	"AP"
"Present"	41	"Black_C"	0.395833333333333	"Black"	"C"	"AP"
"Absent"	42	"Black_C"	0.729166666666667	"Black"	"C"	"AP"
"Present"	43	"Black_C"	0.583333333333333	"Black"	"C"	"AP"
"Absent"	44	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Present"	45	"Black_C"	0.1875	"Black"	"C"	"AP"
"Absent"	46	"Black_C"	0.3125	"Black"	"C"	"AP"
"Present"	47	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Absent"	48	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Absent"	49	"Black_C"	0.6875	"Black"	"C"	"AP"
"Present"	50	"Black_C"	0.458333333333333	"Black"	"C"	"AP"
"Present"	51	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Absent"	52	"Black_C"	0.5625	"Black"	"C"	"AP"
"Present"	53	"Black_C"	0.104166666666667	"Black"	"C"	"AP"
"Absent"	54	"Black_C"	0.0208333333333333	"Black"	"C"	"AP"
"Present"	55	"Black_C"	0.375	"Black"	"C"	"AP"
"Absent"	56	"Black_C"	0.125	"Black"	"C"	"AP"
"Present"	57	"Black_C"	0.604166666666667	"Black"	"C"	"AP"
"Absent"	58	"Black_C"	0.4375	"Black"	"C"	"AP"
"Present"	59	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Absent"	60	"Black_C"	0.666666666666667	"Black"	"C"	"AP"
"Present"	61	"Black_C"	0.145833333333333	"Black"	"C"	"AP"
"Absent"	62	"Black_C"	0.583333333333333	"Black"	"C"	"AP"
"Present"	63	"Black_C"	0.5	"Black"	"C"	"AP"
"Absent"	64	"Black_C"	0.416666666666667	"Black"	"C"	"AP"
"Present"	65	"Black_C"	0.125	"Black"	"C"	"AP"
"Absent"	66	"Black_C"	0.75	"Black"	"C"	"AP"
"Present"	67	"Black_C"	0.4375	"Black"	"C"	"AP"
"Absent"	68	"Black_C"	0.270833333333333	"Black"	"C"	"AP"
"Present"	69	"Black_C"	0.6875	"Black"	"C"	"AP"
"Absent"	70	"Black_C"	0.0833333333333333	"Black"	"C"	"AP"
"Present"	71	"Black_C"	0.458333333333333	"Black"	"C"	"AP"
"Absent"	72	"Black_C"	0.666666666666667	"Black"	"C"	"AP"
"Present"	73	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Absent"	74	"Black_C"	0.479166666666667	"Black"	"C"	"AP"
"Present"	75	"Black_C"	-0.0208333333333333	"Black"	"C"	"AP"
"Absent"	76	"Black_C"	0.3125	"Black"	"C"	"AP"
"Present"	77	"Black_C"	0.3125	"Black"	"C"	"AP"
"Absent"	78	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Present"	79	"Black_C"	0.854166666666667	"Black"	"C"	"AP"
"Absent"	80	"Black_C"	0.166666666666667	"Black"	"C"	"AP"
"Present"	81	"Black_C"	0.229166666666667	"Black"	"C"	"AP"
"Absent"	82	"Black_C"	-0.1875	"Black"	"C"	"AP"
"Present"	83	"Black_C"	0	"Black"	"C"	"AP"
"Absent"	84	"Black_C"	0.333333333333333	"Black"	"C"	"AP"
"Present"	85	"Black_C"	0.416666666666667	"Black"	"C"	"AP"
"Absent"	86	"Black_C"	0.395833333333333	"Black"	"C"	"AP"
"Present"	89	"Black_C"	0.375	"Black"	"C"	"AP"
"Absent"	90	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Present"	91	"Black_C"	0.166666666666667	"Black"	"C"	"AP"
"Absent"	92	"Black_C"	0.3125	"Black"	"C"	"AP"
"Present"	93	"Black_C"	0.0625	"Black"	"C"	"AP"
"Absent"	94	"Black_C"	0	"Black"	"C"	"AP"
"Present"	95	"Black_C"	0.0208333333333333	"Black"	"C"	"AP"
"Absent"	96	"Black_C"	0.145833333333333	"Black"	"C"	"AP"
"Present"	97	"Black_C"	0.375	"Black"	"C"	"AP"
"Absent"	98	"Black_C"	-0.125	"Black"	"C"	"AP"
"Present"	99	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Absent"	100	"Black_C"	0.145833333333333	"Black"	"C"	"AP"
"Present"	101	"Black_C"	0.104166666666667	"Black"	"C"	"AP"
"Present"	103	"Black_C"	0.645833333333333	"Black"	"C"	"AP"
"Absent"	104	"Black_C"	0.354166666666667	"Black"	"C"	"AP"
"Present"	105	"Black_C"	0.333333333333333	"Black"	"C"	"AP"
"Absent"	106	"Black_C"	0.0416666666666667	"Black"	"C"	"AP"
"Present"	107	"Black_C"	0.0833333333333333	"Black"	"C"	"AP"
"Absent"	108	"Black_C"	0.5	"Black"	"C"	"AP"
"Absent"	109	"Black_C"	0.729166666666667	"Black"	"C"	"AP"
"Present"	110	"Black_C"	0.1875	"Black"	"C"	"AP"
"Absent"	111	"Black_C"	0.458333333333333	"Black"	"C"	"AP"
"Present"	112	"Black_C"	0.333333333333333	"Black"	"C"	"AP"
"Present"	113	"Black_C"	0.458333333333333	"Black"	"C"	"AP"
"Absent"	114	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Present"	115	"Black_C"	0.0625	"Black"	"C"	"AP"
"Absent"	116	"Black_C"	0.333333333333333	"Black"	"C"	"AP"
"Present"	117	"Black_C"	0.4375	"Black"	"C"	"AP"
"Absent"	118	"Black_C"	0.416666666666667	"Black"	"C"	"AP"
"Present"	119	"Black_C"	0.5	"Black"	"C"	"AP"
"Absent"	120	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Present"	121	"Black_C"	0.354166666666667	"Black"	"C"	"AP"
"Absent"	122	"Black_C"	-0.104166666666667	"Black"	"C"	"AP"
"Present"	123	"Black_C"	0.375	"Black"	"C"	"AP"
"Absent"	124	"Black_C"	0.416666666666667	"Black"	"C"	"AP"
"Present"	125	"Black_C"	0.25	"Black"	"C"	"AP"
"Absent"	126	"Black_C"	0.625	"Black"	"C"	"AP"
"Present"	127	"Black_C"	0.395833333333333	"Black"	"C"	"AP"
"Absent"	128	"Black_C"	0.5625	"Black"	"C"	"AP"
"Present"	129	"Black_C"	0.791666666666667	"Black"	"C"	"AP"
"Absent"	130	"Black_C"	0.270833333333333	"Black"	"C"	"AP"
"Present"	131	"Black_C"	0.125	"Black"	"C"	"AP"
"Absent"	132	"Black_C"	0.25	"Black"	"C"	"AP"
"Present"	133	"Black_C"	0.5625	"Black"	"C"	"AP"
"Absent"	134	"Black_C"	0.229166666666667	"Black"	"C"	"AP"
"Present"	135	"Black_C"	-0.0833333333333333	"Black"	"C"	"AP"
"Absent"	136	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Present"	137	"Black_C"	-0.0208333333333333	"Black"	"C"	"AP"
"Present"	138	"Black_C"	0.5	"Black"	"C"	"AP"
"Absent"	139	"Black_C"	0.270833333333333	"Black"	"C"	"AP"
"Absent"	140	"Black_C"	0.645833333333333	"Black"	"C"	"AP"
"Present"	141	"Black_C"	0.854166666666667	"Black"	"C"	"AP"
"Absent"	142	"Black_C"	0.375	"Black"	"C"	"AP"
"Present"	143	"Black_C"	0.4375	"Black"	"C"	"AP"
"Absent"	144	"Black_C"	-0.0208333333333333	"Black"	"C"	"AP"
"Present"	145	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Absent"	146	"Black_C"	-0.145833333333333	"Black"	"C"	"AP"
"Present"	147	"Black_C"	-0.0833333333333333	"Black"	"C"	"AP"
"Absent"	148	"Black_C"	0.1875	"Black"	"C"	"AP"
"Present"	149	"Black_C"	0.1875	"Black"	"C"	"AP"
"Absent"	150	"Black_C"	0.354166666666667	"Black"	"C"	"AP"
"Present"	151	"Black_C"	0.520833333333333	"Black"	"C"	"AP"
"Absent"	152	"Black_C"	0.333333333333333	"Black"	"C"	"AP"
"Present"	153	"Black_C"	0.458333333333333	"Black"	"C"	"AP"
"Absent"	154	"Black_C"	0.25	"Black"	"C"	"AP"
"Present"	155	"Black_C"	0.270833333333333	"Black"	"C"	"AP"
"Absent"	156	"Black_C"	0.0625	"Black"	"C"	"AP"
"Present"	157	"Black_C"	0.0625	"Black"	"C"	"AP"
"Absent"	158	"Black_C"	0.458333333333333	"Black"	"C"	"AP"
"Present"	159	"Black_C"	0.541666666666667	"Black"	"C"	"AP"
"Absent"	160	"Black_C"	-0.0208333333333333	"Black"	"C"	"AP"
"Present"	161	"Black_C"	0.4375	"Black"	"C"	"AP"
"Absent"	162	"Black_C"	0.229166666666667	"Black"	"C"	"AP"
"Present"	163	"Black_C"	0.229166666666667	"Black"	"C"	"AP"
"Absent"	164	"Black_C"	0.604166666666667	"Black"	"C"	"AP"
"Present"	165	"Black_C"	0.395833333333333	"Black"	"C"	"AP"
"Absent"	166	"Black_C"	0.166666666666667	"Black"	"C"	"AP"
"Present"	167	"Black_C"	0.458333333333333	"Black"	"C"	"AP"
"Absent"	168	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Present"	169	"Black_C"	0.125	"Black"	"C"	"AP"
"Absent"	170	"Black_C"	0.145833333333333	"Black"	"C"	"AP"
"Present"	171	"Black_C"	0.0625	"Black"	"C"	"AP"
"Absent"	172	"Black_C"	0.375	"Black"	"C"	"AP"
"Present"	173	"Black_C"	-0.0208333333333333	"Black"	"C"	"AP"
"Absent"	174	"Black_C"	0.354166666666667	"Black"	"C"	"AP"
"Present"	175	"Black_C"	0.708333333333333	"Black"	"C"	"AP"
"Absent"	176	"Black_C"	0.479166666666667	"Black"	"C"	"AP"
"Present"	177	"Black_C"	0.0208333333333333	"Black"	"C"	"AP"
"Absent"	178	"Black_C"	0.541666666666667	"Black"	"C"	"AP"
"Present"	179	"Black_C"	0.208333333333333	"Black"	"C"	"AP"
"Absent"	180	"Black_C"	0.0416666666666666	"Black"	"C"	"AP"
"Absent"	182	"Black_C"	0.145833333333333	"Black"	"C"	"AP"
"Present"	183	"Black_C"	0.145833333333333	"Black"	"C"	"AP"
"Absent"	184	"Black_C"	0.541666666666667	"Black"	"C"	"AP"
"Present"	185	"Black_C"	0.0833333333333333	"Black"	"C"	"AP"
"Absent"	186	"Black_C"	0.229166666666667	"Black"	"C"	"AP"
"Present"	187	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Absent"	188	"Black_C"	0.604166666666667	"Black"	"C"	"AP"
"Present"	189	"Black_C"	0.354166666666667	"Black"	"C"	"AP"
"Absent"	190	"Black_C"	0.104166666666667	"Black"	"C"	"AP"
"Present"	191	"Black_C"	0.1875	"Black"	"C"	"AP"
"Absent"	192	"Black_C"	0.4375	"Black"	"C"	"AP"
"Present"	193	"Black_C"	0.395833333333333	"Black"	"C"	"AP"
"Absent"	194	"Black_C"	0.1875	"Black"	"C"	"AP"
"Present"	195	"Black_C"	-0.166666666666667	"Black"	"C"	"AP"
"Absent"	196	"Black_C"	0.270833333333333	"Black"	"C"	"AP"
"Present"	197	"Black_C"	0.229166666666667	"Black"	"C"	"AP"
"Absent"	198	"Black_C"	0.354166666666667	"Black"	"C"	"AP"
"Present"	199	"Black_C"	0.75	"Black"	"C"	"AP"
"Absent"	200	"Black_C"	0.333333333333333	"Black"	"C"	"AP"
"Present"	201	"Black_C"	0.625	"Black"	"C"	"AP"
"Absent"	202	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Absent"	204	"Black_C"	0.541666666666667	"Black"	"C"	"AP"
"Present"	205	"Black_C"	0.291666666666667	"Black"	"C"	"AP"
"Absent"	206	"Black_C"	0.1875	"Black"	"C"	"AP"
"Absent"	2	"Black_A"	0.363636363636364	"Black"	"A"	"AP"
"Present"	3	"Black_A"	0.552631578947368	"Black"	"A"	"AP"
"Absent"	4	"Black_A"	0.433333333333333	"Black"	"A"	"AP"
"Present"	5	"Black_A"	0.153846153846154	"Black"	"A"	"AP"
"Absent"	6	"Black_A"	0.555555555555556	"Black"	"A"	"AP"
"Present"	7	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	8	"Black_A"	0.0666666666666667	"Black"	"A"	"AP"
"Absent"	10	"Black_A"	0.458333333333333	"Black"	"A"	"AP"
"Present"	11	"Black_A"	0.304347826086956	"Black"	"A"	"AP"
"Absent"	12	"Black_A"	0.375	"Black"	"A"	"AP"
"Present"	13	"Black_A"	0.304347826086956	"Black"	"A"	"AP"
"Absent"	14	"Black_A"	0.36734693877551	"Black"	"A"	"AP"
"Present"	15	"Black_A"	0.121212121212121	"Black"	"A"	"AP"
"Absent"	16	"Black_A"	0.390243902439024	"Black"	"A"	"AP"
"Present"	17	"Black_A"	0.205128205128205	"Black"	"A"	"AP"
"Absent"	18	"Black_A"	0.416666666666667	"Black"	"A"	"AP"
"Present"	19	"Black_A"	0.275	"Black"	"A"	"AP"
"Absent"	20	"Black_A"	0.428571428571429	"Black"	"A"	"AP"
"Present"	21	"Black_A"	0.176470588235294	"Black"	"A"	"AP"
"Absent"	22	"Black_A"	0.45	"Black"	"A"	"AP"
"Present"	23	"Black_A"	0.828571428571429	"Black"	"A"	"AP"
"Absent"	24	"Black_A"	0.5	"Black"	"A"	"AP"
"Present"	25	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	26	"Black_A"	0.257142857142857	"Black"	"A"	"AP"
"Present"	27	"Black_A"	0.28	"Black"	"A"	"AP"
"Absent"	28	"Black_A"	0.266666666666667	"Black"	"A"	"AP"
"Present"	29	"Black_A"	0.545454545454546	"Black"	"A"	"AP"
"Absent"	30	"Black_A"	0.38	"Black"	"A"	"AP"
"Present"	31	"Black_A"	0.215686274509804	"Black"	"A"	"AP"
"Absent"	32	"Black_A"	0.4375	"Black"	"A"	"AP"
"Present"	33	"Black_A"	0.5	"Black"	"A"	"AP"
"Absent"	34	"Black_A"	0.431818181818182	"Black"	"A"	"AP"
"Present"	35	"Black_A"	0.032258064516129	"Black"	"A"	"AP"
"Absent"	36	"Black_A"	0.386363636363636	"Black"	"A"	"AP"
"Absent"	38	"Black_A"	0.583333333333333	"Black"	"A"	"AP"
"Present"	39	"Black_A"	0.166666666666667	"Black"	"A"	"AP"
"Absent"	40	"Black_A"	0.555555555555556	"Black"	"A"	"AP"
"Present"	41	"Black_A"	0.482758620689655	"Black"	"A"	"AP"
"Absent"	42	"Black_A"	0.384615384615385	"Black"	"A"	"AP"
"Present"	43	"Black_A"	0.3	"Black"	"A"	"AP"
"Absent"	44	"Black_A"	0.434782608695652	"Black"	"A"	"AP"
"Present"	45	"Black_A"	0.512820512820513	"Black"	"A"	"AP"
"Absent"	46	"Black_A"	0.424242424242424	"Black"	"A"	"AP"
"Present"	47	"Black_A"	0.529411764705882	"Black"	"A"	"AP"
"Absent"	48	"Black_A"	0.236842105263158	"Black"	"A"	"AP"
"Absent"	49	"Black_A"	0.266666666666667	"Black"	"A"	"AP"
"Present"	50	"Black_A"	0.307692307692308	"Black"	"A"	"AP"
"Present"	51	"Black_A"	0.5	"Black"	"A"	"AP"
"Absent"	52	"Black_A"	0.380952380952381	"Black"	"A"	"AP"
"Present"	53	"Black_A"	0.27906976744186	"Black"	"A"	"AP"
"Absent"	54	"Black_A"	0.659574468085106	"Black"	"A"	"AP"
"Present"	55	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	56	"Black_A"	0.309523809523809	"Black"	"A"	"AP"
"Present"	57	"Black_A"	0.105263157894737	"Black"	"A"	"AP"
"Absent"	58	"Black_A"	0.555555555555556	"Black"	"A"	"AP"
"Present"	59	"Black_A"	0	"Black"	"A"	"AP"
"Absent"	60	"Black_A"	0.25	"Black"	"A"	"AP"
"Present"	61	"Black_A"	0.536585365853658	"Black"	"A"	"AP"
"Absent"	62	"Black_A"	0.35	"Black"	"A"	"AP"
"Present"	63	"Black_A"	0.375	"Black"	"A"	"AP"
"Absent"	64	"Black_A"	0.5	"Black"	"A"	"AP"
"Present"	65	"Black_A"	0.452380952380952	"Black"	"A"	"AP"
"Absent"	66	"Black_A"	0.5	"Black"	"A"	"AP"
"Present"	67	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	68	"Black_A"	0.342857142857143	"Black"	"A"	"AP"
"Present"	69	"Black_A"	0.533333333333333	"Black"	"A"	"AP"
"Absent"	70	"Black_A"	0.318181818181818	"Black"	"A"	"AP"
"Present"	71	"Black_A"	0.346153846153846	"Black"	"A"	"AP"
"Absent"	72	"Black_A"	0.1875	"Black"	"A"	"AP"
"Present"	73	"Black_A"	0.368421052631579	"Black"	"A"	"AP"
"Absent"	74	"Black_A"	0.52	"Black"	"A"	"AP"
"Present"	75	"Black_A"	0.387755102040816	"Black"	"A"	"AP"
"Absent"	76	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Present"	77	"Black_A"	0.606060606060606	"Black"	"A"	"AP"
"Absent"	78	"Black_A"	0.565217391304348	"Black"	"A"	"AP"
"Present"	79	"Black_A"	0.571428571428571	"Black"	"A"	"AP"
"Absent"	80	"Black_A"	0.625	"Black"	"A"	"AP"
"Present"	81	"Black_A"	0.621621621621622	"Black"	"A"	"AP"
"Absent"	82	"Black_A"	0.421052631578947	"Black"	"A"	"AP"
"Present"	83	"Black_A"	0.520833333333333	"Black"	"A"	"AP"
"Absent"	84	"Black_A"	0.5	"Black"	"A"	"AP"
"Present"	85	"Black_A"	0.392857142857143	"Black"	"A"	"AP"
"Absent"	86	"Black_A"	0.448275862068965	"Black"	"A"	"AP"
"Present"	89	"Black_A"	0.5	"Black"	"A"	"AP"
"Absent"	90	"Black_A"	0.441176470588235	"Black"	"A"	"AP"
"Present"	91	"Black_A"	0.775	"Black"	"A"	"AP"
"Absent"	92	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Present"	93	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	94	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Present"	95	"Black_A"	0.723404255319149	"Black"	"A"	"AP"
"Absent"	96	"Black_A"	0.51219512195122	"Black"	"A"	"AP"
"Present"	97	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	98	"Black_A"	0.462962962962963	"Black"	"A"	"AP"
"Present"	99	"Black_A"	0.264705882352941	"Black"	"A"	"AP"
"Absent"	100	"Black_A"	0.341463414634146	"Black"	"A"	"AP"
"Present"	101	"Black_A"	0.302325581395349	"Black"	"A"	"AP"
"Present"	103	"Black_A"	0.529411764705882	"Black"	"A"	"AP"
"Absent"	104	"Black_A"	0.354838709677419	"Black"	"A"	"AP"
"Present"	105	"Black_A"	0.21875	"Black"	"A"	"AP"
"Absent"	106	"Black_A"	0.260869565217391	"Black"	"A"	"AP"
"Present"	107	"Black_A"	0.568181818181818	"Black"	"A"	"AP"
"Absent"	108	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	109	"Black_A"	0.538461538461538	"Black"	"A"	"AP"
"Present"	110	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	111	"Black_A"	0.346153846153846	"Black"	"A"	"AP"
"Present"	112	"Black_A"	0.15625	"Black"	"A"	"AP"
"Present"	113	"Black_A"	0.461538461538462	"Black"	"A"	"AP"
"Absent"	114	"Black_A"	0.176470588235294	"Black"	"A"	"AP"
"Present"	115	"Black_A"	0.422222222222222	"Black"	"A"	"AP"
"Absent"	116	"Black_A"	0.375	"Black"	"A"	"AP"
"Present"	117	"Black_A"	0.185185185185185	"Black"	"A"	"AP"
"Absent"	118	"Black_A"	0.428571428571429	"Black"	"A"	"AP"
"Present"	119	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	120	"Black_A"	0.529411764705882	"Black"	"A"	"AP"
"Present"	121	"Black_A"	0.354838709677419	"Black"	"A"	"AP"
"Absent"	122	"Black_A"	0.471698113207547	"Black"	"A"	"AP"
"Present"	123	"Black_A"	0.5	"Black"	"A"	"AP"
"Absent"	124	"Black_A"	0.464285714285714	"Black"	"A"	"AP"
"Present"	125	"Black_A"	0.277777777777778	"Black"	"A"	"AP"
"Absent"	126	"Black_A"	0.5	"Black"	"A"	"AP"
"Present"	127	"Black_A"	0.448275862068965	"Black"	"A"	"AP"
"Absent"	128	"Black_A"	0.19047619047619	"Black"	"A"	"AP"
"Present"	129	"Black_A"	0.3	"Black"	"A"	"AP"
"Absent"	130	"Black_A"	0.371428571428571	"Black"	"A"	"AP"
"Present"	131	"Black_A"	0.738095238095238	"Black"	"A"	"AP"
"Absent"	132	"Black_A"	0.388888888888889	"Black"	"A"	"AP"
"Present"	133	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	134	"Black_A"	0.45945945945946	"Black"	"A"	"AP"
"Present"	135	"Black_A"	0.25	"Black"	"A"	"AP"
"Absent"	136	"Black_A"	0.173913043478261	"Black"	"A"	"AP"
"Present"	137	"Black_A"	0.714285714285714	"Black"	"A"	"AP"
"Present"	138	"Black_A"	0.0833333333333333	"Black"	"A"	"AP"
"Absent"	139	"Black_A"	0.4	"Black"	"A"	"AP"
"Absent"	140	"Black_A"	0.588235294117647	"Black"	"A"	"AP"
"Present"	141	"Black_A"	0.571428571428571	"Black"	"A"	"AP"
"Absent"	142	"Black_A"	0.3	"Black"	"A"	"AP"
"Present"	143	"Black_A"	0.407407407407407	"Black"	"A"	"AP"
"Absent"	144	"Black_A"	0.36734693877551	"Black"	"A"	"AP"
"Present"	145	"Black_A"	0.652173913043478	"Black"	"A"	"AP"
"Absent"	146	"Black_A"	0.4	"Black"	"A"	"AP"
"Present"	147	"Black_A"	0.269230769230769	"Black"	"A"	"AP"
"Absent"	148	"Black_A"	0.897435897435897	"Black"	"A"	"AP"
"Present"	149	"Black_A"	0.538461538461538	"Black"	"A"	"AP"
"Absent"	150	"Black_A"	0.612903225806452	"Black"	"A"	"AP"
"Present"	151	"Black_A"	0.217391304347826	"Black"	"A"	"AP"
"Absent"	152	"Black_A"	0.375	"Black"	"A"	"AP"
"Present"	153	"Black_A"	0.0769230769230769	"Black"	"A"	"AP"
"Absent"	154	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Present"	155	"Black_A"	0.371428571428571	"Black"	"A"	"AP"
"Absent"	156	"Black_A"	0.422222222222222	"Black"	"A"	"AP"
"Present"	157	"Black_A"	0.444444444444444	"Black"	"A"	"AP"
"Absent"	158	"Black_A"	0.538461538461538	"Black"	"A"	"AP"
"Present"	159	"Black_A"	0.227272727272727	"Black"	"A"	"AP"
"Absent"	160	"Black_A"	0.306122448979592	"Black"	"A"	"AP"
"Present"	161	"Black_A"	0.62962962962963	"Black"	"A"	"AP"
"Absent"	162	"Black_A"	0.27027027027027	"Black"	"A"	"AP"
"Present"	163	"Black_A"	0.297297297297297	"Black"	"A"	"AP"
"Absent"	164	"Black_A"	0.210526315789474	"Black"	"A"	"AP"
"Present"	165	"Black_A"	0.413793103448276	"Black"	"A"	"AP"
"Absent"	166	"Black_A"	0.475	"Black"	"A"	"AP"
"Present"	167	"Black_A"	0.192307692307692	"Black"	"A"	"AP"
"Absent"	168	"Black_A"	0.5	"Black"	"A"	"AP"
"Present"	169	"Black_A"	0.333333333333333	"Black"	"A"	"AP"
"Absent"	170	"Black_A"	0.609756097560976	"Black"	"A"	"AP"
"Present"	171	"Black_A"	0.555555555555556	"Black"	"A"	"AP"
"Absent"	172	"Black_A"	0.4	"Black"	"A"	"AP"
"Present"	173	"Black_A"	0.530612244897959	"Black"	"A"	"AP"
"Absent"	174	"Black_A"	0.451612903225807	"Black"	"A"	"AP"
"Present"	175	"Black_A"	0.285714285714286	"Black"	"A"	"AP"
"Absent"	176	"Black_A"	0.16	"Black"	"A"	"AP"
"Present"	177	"Black_A"	0.297872340425532	"Black"	"A"	"AP"
"Absent"	178	"Black_A"	0.727272727272727	"Black"	"A"	"AP"
"Present"	179	"Black_A"	0.210526315789474	"Black"	"A"	"AP"
"Absent"	180	"Black_A"	0.608695652173913	"Black"	"A"	"AP"
"Absent"	182	"Black_A"	0.268292682926829	"Black"	"A"	"AP"
"Present"	183	"Black_A"	0.560975609756098	"Black"	"A"	"AP"
"Absent"	184	"Black_A"	0.272727272727273	"Black"	"A"	"AP"
"Present"	185	"Black_A"	0.522727272727273	"Black"	"A"	"AP"
"Absent"	186	"Black_A"	0.162162162162162	"Black"	"A"	"AP"
"Present"	187	"Black_A"	0.205882352941176	"Black"	"A"	"AP"
"Absent"	188	"Black_A"	0.368421052631579	"Black"	"A"	"AP"
"Present"	189	"Black_A"	0.193548387096774	"Black"	"A"	"AP"
"Absent"	190	"Black_A"	0.325581395348837	"Black"	"A"	"AP"
"Present"	191	"Black_A"	0.282051282051282	"Black"	"A"	"AP"
"Absent"	192	"Black_A"	0.555555555555556	"Black"	"A"	"AP"
"Present"	193	"Black_A"	0.241379310344828	"Black"	"A"	"AP"
"Absent"	194	"Black_A"	0.58974358974359	"Black"	"A"	"AP"
"Present"	195	"Black_A"	0.446428571428571	"Black"	"A"	"AP"
"Absent"	196	"Black_A"	0.114285714285714	"Black"	"A"	"AP"
"Present"	197	"Black_A"	0.351351351351351	"Black"	"A"	"AP"
"Absent"	198	"Black_A"	0.32258064516129	"Black"	"A"	"AP"
"Present"	199	"Black_A"	0.583333333333333	"Black"	"A"	"AP"
"Absent"	200	"Black_A"	0.3125	"Black"	"A"	"AP"
