C:\Users\bartholowlab\Documents\My Experiments\Hannah\Observer Study II\Obs_Study2_gamecontroller-87-1.edat2																																																																																																																																															
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	DemoAge.RESP	DemoAge.RT	DemoEthnicity.RESP	DemoEthnicity.RT	DemoGender.RESP	DemoGender.RT	DemoRace.RESP	DemoRace.RT	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	responseMappingTool	responseMappingVal	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	negResponse	posResponse	Procedure[Block]	Running[Block]	TaskList	TaskList.Cycle	TaskList.Sample	toolResponse	weaponResponse	Trial	APBlockList	APBlockList.Cycle	APBlockList.Sample	blockName	oneSecondReadyBreak.DurationError	oneSecondReadyBreak.OnsetDelay	oneSecondReadyBreak.OnsetTime	oneSecondReadyBreak.OnsetToOnsetTime	Practice[Trial]	Procedure[Trial]	Running[Trial]	WITBlockList	WITBlockList.Cycle	WITBlockList.Sample	SubTrial	anxQSlide.RESP	anxQSlide.RT	anxQtext	anxTestList	blackFaceList	blackNegPrac	blackPosPrac	blackToolPrac	blackWeaponPrac	BlankITI.DurationError	BlankITI.OnsetDelay	BlankITI.OnsetTime	BlankITI.OnsetToOnsetTime	correctRespData	CorrectResponse	errorQSlide.RESP	errorQSlide.RT	errorRespData	errQList	errQList.Cycle	errQList.Sample	errQText	errQTextList	facePictureFile	FixationMask.DurationError	FixationMask.OnsetDelay	FixationMask.OnsetTime	FixationMask.OnsetToOnsetTime	ITIDuration	ITIJitter	negList	noRespData	posList	postStimulusMaskFile	postTargetMask.DurationError	postTargetMask.OnsetDelay	postTargetMask.OnsetTime	postTargetMask.OnsetToOnsetTime	Practice[SubTrial]	PracticeListAP	PracticeListAP.Cycle	PracticeListAP.Sample	PracticeListWIT	PracticeListWIT.Cycle	PracticeListWIT.Sample	Prime.DurationError	Prime.OnsetDelay	Prime.OnsetTime	Prime.OnsetToOnsetTime	PrimeType	Procedure[SubTrial]	responseAccData	rtFeedback.DurationError	rtFeedback.OnsetDelay	rtFeedback.OnsetTime	rtFeedback.OnsetToOnsetTime	rtFeedbackText	Running[SubTrial]	TargetAP.ACC	TargetAP.CRESP	TargetAP.DurationError	TargetAP.OnsetDelay	TargetAP.OnsetTime	TargetAP.OnsetToOnsetTime	TargetAP.RESP	TargetAP.RT	TargetAP.RTTime	targetPictureFile	TargetType	TargetWIT.ACC	TargetWIT.CRESP	TargetWIT.DurationError	TargetWIT.OnsetDelay	TargetWIT.OnsetTime	TargetWIT.OnsetToOnsetTime	TargetWIT.RESP	TargetWIT.RT	TargetWIT.RTTime	targetWord	toolList	TrialListAP	TrialListAP.Cycle	TrialListAP.Sample	TrialListWIT	TrialListWIT.Cycle	TrialListWIT.Sample	weaponList	whiteFaceList	whiteNegPrac	whitePosPrac	whiteToolPrac	whiteWeaponPrac
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	5										0	0	466257	0	2	6			1						whiteFace2.bmp	0	17	464057	1000	800	1		3		mask.bmp	0	0	465457	300	No							0	0	465057	200	white	TrialProcWIT	2	0	0	465757	500	+	TrialListWIT										weapon3.bmp	weapon	1	6	0	0	465257	200	6	403	465660						4	1	5	3	2				
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	6					5					0	-1	469273	0	2	5			1						blackFace5.bmp	1	16	467073	1000	1000	2		3		mask.bmp	0	0	468473	301	No							1	0	468073	200	black	TrialProcWIT	3	0	1	468774	499	TOO SLOW	TrialListWIT										tool4.bmp	tool	0	5	0	0	468273	200		0	0		4				1	1	6						
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	7					6					0	0	472506	0	2	6			1						blackFace6.bmp	0	17	470290	1000	1200	3		3		mask.bmp	0	0	471690	316	No							0	0	471290	200	black	TrialProcWIT	3	0	16	472006	500	TOO SLOW	TrialListWIT										weapon1.bmp	weapon	0	6	0	0	471490	200		0	0						2	1	7	1					
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	8										0	0	475940	0	2	6			1						whiteFace3.bmp	0	17	473723	1000	800	1		3		mask.bmp	0	0	475123	317	No							0	0	474723	200	white	TrialProcWIT	3	0	17	475440	500	TOO SLOW	TrialListWIT										weapon4.bmp	weapon	0	6	0	0	474923	200		0	0						4	1	8	4	3				
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	9					7					0	0	478973	0	2	6			1						blackFace7.bmp	1	16	476756	1000	1000	2		3		mask.bmp	1	0	478156	317	No							1	0	477756	200	black	TrialProcWIT	3	0	17	478473	500	TOO SLOW	TrialListWIT										weapon2.bmp	weapon	0	6	0	0	477956	200		0	0						2	1	9	2					
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	10					2					0	0	482189	0	2	5			1						blackFace2.bmp	1	16	479989	1000	1200	3		3		mask.bmp	1	0	481389	300	No							1	0	480989	200	black	TrialProcWIT	1	0	0	481689	500	+	TrialListWIT										tool2.bmp	tool	0	5	0	0	481189	200	6	359	481548		2				1	1	10						
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	11					3					0	0	485623	0	2	6			1						blackFace3.bmp	0	17	483406	1000	800	1		3		mask.bmp	0	0	484806	317	No							0	0	484406	200	black	TrialProcWIT	3	0	17	485123	500	TOO SLOW	TrialListWIT										weapon1.bmp	weapon	0	6	0	0	484606	200		0	0						2	1	11	1					
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	12					4					0	0	488639	0	2	5			1						blackFace4.bmp	1	16	486439	1000	1200	3		3		mask.bmp	1	0	487839	300	No							1	0	487439	200	black	TrialProcWIT	2	0	0	488139	500	+	TrialListWIT										tool1.bmp	tool	1	5	0	0	487639	200	5	461	488100		1				1	1	12						
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	13										0	0	492056	0	2	5			1						whiteFace4.bmp	0	17	489856	1000	800	1		3		mask.bmp	0	0	491256	300	No							0	0	490856	200	white	TrialProcWIT	2	0	0	491556	500	+	TrialListWIT										tool3.bmp	tool	1	5	0	0	491056	200	5	403	491459		3				3	1	13		4				
Obs_Study2_gamecontroller	87	1		Obs_Study2_gamecontroller-87-1									60.002		1	-467247198	toolLeft	posRight				10/20/16	10/20/16 19:26	14:26:19		1			WITproc							2				WIT_1	1	0	450190	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	14										0	0	495072	0	2	6			1						whiteFace5.bmp	1	16	492872	1000	1000	2		3		mask.bmp	1	0	494272	300	No							1	0	493872	200	white	TrialProcWIT	2	0	0	494572	500	+	TrialListWIT										weapon3.bmp	weapon	1	6	0	0	494072	200	6	427	494499						4	1	14	3	5				
