ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	DemoAge.RESP	DemoAge.RT	DemoEthnicity.RESP	DemoEthnicity.RT	DemoGender.RESP	DemoGender.RT	DemoRace.RESP	DemoRace.RT	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	responseMappingTool	responseMappingVal	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	InstructionSet	negResponse	posResponse	Procedure[Block]	Running[Block]	TaskList	TaskList.Cycle	TaskList.Sample	toolResponse	weaponResponse	Trial	APBlockList	APBlockList.Cycle	APBlockList.Sample	blockName	oneSecondReadyBreak.DurationError	oneSecondReadyBreak.OnsetDelay	oneSecondReadyBreak.OnsetTime	oneSecondReadyBreak.OnsetToOnsetTime	Practice[Trial]	Procedure[Trial]	Running[Trial]	WITBlockList	WITBlockList.Cycle	WITBlockList.Sample	SubTrial	anxQSlide.RESP	anxQSlide.RT	anxQtext	anxTestList	blackFaceList	blackNegPrac	blackPosPrac	blackToolPrac	blackWeaponPrac	BlankITI.DurationError	BlankITI.OnsetDelay	BlankITI.OnsetTime	BlankITI.OnsetToOnsetTime	correctRespData	CorrectResponse	errorQSlide.RESP	errorQSlide.RT	errorRespData	errQList	errQList.Cycle	errQList.Sample	errQText	errQTextList	facePictureFile	FixationMask.DurationError	FixationMask.OnsetDelay	FixationMask.OnsetTime	FixationMask.OnsetToOnsetTime	ITIDuration	ITIJitter	negList	noRespData	posList	postStimulusMaskFile	postTargetMask.DurationError	postTargetMask.OnsetDelay	postTargetMask.OnsetTime	postTargetMask.OnsetToOnsetTime	Practice[SubTrial]	PracticeListAP	PracticeListAP.Cycle	PracticeListAP.Sample	PracticeListWIT	PracticeListWIT.Cycle	PracticeListWIT.Sample	Prime.DurationError	Prime.OnsetDelay	Prime.OnsetTime	Prime.OnsetToOnsetTime	PrimeType	Procedure[SubTrial]	responseAccData	rtFeedback.DurationError	rtFeedback.OnsetDelay	rtFeedback.OnsetTime	rtFeedback.OnsetToOnsetTime	rtFeedbackText	Running[SubTrial]	TargetAP.ACC	TargetAP.CRESP	TargetAP.DurationError	TargetAP.OnsetDelay	TargetAP.OnsetTime	TargetAP.OnsetToOnsetTime	TargetAP.RESP	TargetAP.RT	TargetAP.RTTime	targetPictureFile	TargetType	TargetWIT.ACC	TargetWIT.CRESP	TargetWIT.DurationError	TargetWIT.OnsetDelay	TargetWIT.OnsetTime	TargetWIT.OnsetToOnsetTime	TargetWIT.RESP	TargetWIT.RT	TargetWIT.RTTime	targetWord	toolList	TrialListAP	TrialListAP.Cycle	TrialListAP.Sample	TrialListWIT	TrialListWIT.Cycle	TrialListWIT.Sample	weaponList	whiteFaceList	whiteNegPrac	whitePosPrac	whiteToolPrac	whiteWeaponPrac
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				9						1				0	0	2656436	0	2	5			1						blackFace1.bmp	0	17	2654236	1000	1200	3		3		mask.bmp	0	0	2655636	300	yes	2	2	9				0	0	2655236	200	black	TrialProcAP	2	0	0	2655936	500	+	PracticeListAP	1	5	0	0	2655436	200	5	490	2655926		negative										poison													
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				10										0	0	2659852	0	2	5			1						whiteFace6.bmp	1	16	2657652	1000	800	1		3		mask.bmp	1	0	2659052	300	yes	4	2	10				1	0	2658652	200	white	TrialProcAP	1	0	0	2659352	500	+	PracticeListAP	0	5	0	0	2658852	200	6	418	2659270		negative										garbage										11			
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				11							5			0	0	2662886	0	2	6			1						blackFace3.bmp	0	17	2660669	1000	1000	2		3		mask.bmp	0	0	2662069	317	yes	1	2	11				0	0	2661669	200	black	TrialProcAP	3	0	17	2662386	500	TOO SLOW	PracticeListAP	0	6	0	0	2661869	200		0	0		positive										beauty													
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				12						8				0	-1	2666102	0	2	5			1						blackFace4.bmp	1	16	2663902	1000	800	1		3		mask.bmp	1	0	2665302	301	yes	2	2	12				1	0	2664902	200	black	TrialProcAP	3	0	1	2665603	499	TOO SLOW	PracticeListAP	0	5	0	0	2665102	200		0	0		negative										sewage													
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				13										0	-1	2669119	0	2	6			1						whiteFace4.bmp	0	17	2666919	1000	1000	2		3		mask.bmp	0	0	2668319	301	yes	3	2	13				0	0	2667919	200	white	TrialProcAP	3	0	1	2668620	499	TOO SLOW	PracticeListAP	0	6	0	0	2668119	200		0	0		positive										paradise											7		
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				14							1			0	0	2672336	0	2	6			1						blackFace1.bmp	0	17	2670136	1000	1200	3		3		mask.bmp	0	0	2671536	300	yes	1	2	14				0	0	2671136	200	black	TrialProcAP	2	0	0	2671836	500	+	PracticeListAP	1	6	0	0	2671336	200	6	473	2671809		positive										beauty													
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				15										0	-1	2675752	0	2	6			1						whiteFace6.bmp	1	16	2673552	1000	1000	2		3		mask.bmp	0	0	2674952	301	yes	3	2	15				1	0	2674552	200	white	TrialProcAP	3	0	1	2675253	499	TOO SLOW	PracticeListAP	0	6	0	0	2674752	200		0	0		positive										love											12		
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			1	1	1	1	practiceAP	0	11	2627653	1000	yes	practiceBlockAP	APBlockList				16										0	0	2678969	0	2	5			1						whiteFace4.bmp	0	17	2676769	1000	800	1		3		mask.bmp	0	1	2678170	299	yes	4	2	16				0	0	2677769	200	white	TrialProcAP	2	0	-1	2678469	500	+	PracticeListAP	1	5	0	0	2677969	201	5	436	2678405		negative										sewage										8			
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				1										0	0	2695852	0	2	6			1						whiteFace1.bmp	0	0	2693652	1000	1200	3		3	1	mask.bmp	0	0	2695052	300	No							0	0	2694652	200	white	TrialProcAP	2	0	0	2695352	500	+	TrialListAP	1	6	0	0	2694852	200	6	377	2695229		positive										beauty		3	1	1					1				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				2					6					0	0	2699268	0	2	6			1						blackFace6.bmp	1	16	2697068	1000	800	1		3	2	mask.bmp	1	0	2698468	300	No							1	0	2698068	200	black	TrialProcAP	2	0	0	2698768	500	+	TrialListAP	1	6	0	0	2698268	200	6	401	2698669		positive										smile		1	1	2									
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				3					5					0	0	2702285	0	2	5			1						blackFace5.bmp	0	17	2700085	1000	1200	3	4	3		mask.bmp	0	0	2701485	300	No							1	0	2701085	200	black	TrialProcAP	1	0	0	2701785	500	+	TrialListAP	0	5	0	0	2701285	200	6	424	2701709		negative										sewage		2	1	3									
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				4										0	0	2705702	0	2	6			1						whiteFace2.bmp	0	17	2703502	1000	1000	2		3	3	mask.bmp	0	0	2704902	300	No							0	0	2704502	200	white	TrialProcAP	2	0	0	2705202	500	+	TrialListAP	1	6	0	0	2704702	200	6	499	2705201		positive										paradise		3	1	4					2				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				5										0	0	2708918	0	2	5			1						whiteFace3.bmp	1	16	2706718	1000	1200	3	2	3		mask.bmp	1	0	2708118	300	No							1	0	2707718	200	white	TrialProcAP	2	0	0	2708418	500	+	TrialListAP	1	5	0	0	2707918	200	5	499	2708417		negative										vomit		4	1	5					3				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				6					4					0	0	2712335	0	2	6			1						blackFace4.bmp	0	17	2710135	1000	1000	2		3	4	mask.bmp	1	1	2711536	299	No							0	0	2711135	200	black	TrialProcAP	2	0	-1	2711835	500	+	TrialListAP	1	6	0	0	2711335	201	6	422	2711757		positive										love		1	1	6									
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				7										0	-1	2715551	0	2	6			1						whiteFace4.bmp	1	16	2713351	1000	800	1		3	1	mask.bmp	1	0	2714751	301	No							1	0	2714351	200	white	TrialProcAP	3	0	1	2715052	499	TOO SLOW	TrialListAP	0	6	0	0	2714551	200		0	0		positive										beauty		3	1	7					4				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				8					7					0	0	2718585	0	2	5			1						blackFace7.bmp	0	17	2716368	1000	1200	3	1	3		mask.bmp	0	0	2717768	317	No							1	0	2717368	200	black	TrialProcAP	3	0	17	2718085	500	TOO SLOW	TrialListAP	0	5	0	0	2717568	200		0	0		negative										poison		2	1	8									
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				9					2					0	0	2722001	0	2	6			1						blackFace2.bmp	1	16	2719801	1000	1000	2		3	2	mask.bmp	1	1	2721202	299	No							1	0	2720801	200	black	TrialProcAP	2	0	-1	2721501	500	+	TrialListAP	1	6	0	0	2721001	201	6	356	2721357		positive										smile		1	1	9									
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				10										0	0	2725218	0	2	6			1						whiteFace5.bmp	0	17	2723018	1000	800	1		3	3	mask.bmp	1	0	2724418	300	No							0	0	2724018	200	white	TrialProcAP	2	0	0	2724718	500	+	TrialListAP	1	6	0	0	2724218	200	6	410	2724628		positive										paradise		3	1	10					5				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	2	posRight	5	6	APproc	TaskList	2	2	2			2	2	1	2	APT_1	0	0	2692652	1000	no	experimentalBlockAP	APBlockList				11					8					0	0	2728251	0	2	5			1						blackFace8.bmp	0	17	2726035	1000	800	1	3	3		mask.bmp	1	0	2727435	316	No							0	0	2727035	200	black	TrialProcAP	3	0	16	2727751	500	TOO SLOW	TrialListAP	0	5	0	0	2727235	200		0	0		negative										garbage		2	1	11									
