"Subject"	"PrimeType"	"TargetType"	"Accuracy"	"Task"	"TrialType"	"ConType"	"Observer"
160	"black"	"tool"	0.416666666666667	"WIT"	"black_tool"	"incongruent"	"Absent"
160	"black"	"weapon"	0.375	"WIT"	"black_weapon"	"congruent"	"Absent"
160	"white"	"tool"	0.354166666666667	"WIT"	"white_tool"	"congruent"	"Absent"
160	"white"	"weapon"	0.4375	"WIT"	"white_weapon"	"incongruent"	"Absent"
161	"black"	"tool"	0.791666666666667	"WIT"	"black_tool"	"incongruent"	"Present"
161	"black"	"weapon"	0.8125	"WIT"	"black_weapon"	"congruent"	"Present"
161	"white"	"tool"	0.8125	"WIT"	"white_tool"	"congruent"	"Present"
161	"white"	"weapon"	0.791666666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
162	"black"	"tool"	0.645833333333333	"WIT"	"black_tool"	"incongruent"	"Absent"
162	"black"	"weapon"	0.395833333333333	"WIT"	"black_weapon"	"congruent"	"Absent"
162	"white"	"tool"	0.520833333333333	"WIT"	"white_tool"	"congruent"	"Absent"
162	"white"	"weapon"	0.375	"WIT"	"white_weapon"	"incongruent"	"Absent"
163	"black"	"tool"	0.395833333333333	"WIT"	"black_tool"	"incongruent"	"Present"
163	"black"	"weapon"	0.6875	"WIT"	"black_weapon"	"congruent"	"Present"
163	"white"	"tool"	0.458333333333333	"WIT"	"white_tool"	"congruent"	"Present"
163	"white"	"weapon"	0.583333333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
164	"black"	"tool"	0.75	"WIT"	"black_tool"	"incongruent"	"Absent"
164	"black"	"weapon"	0.791666666666667	"WIT"	"black_weapon"	"congruent"	"Absent"
164	"white"	"tool"	0.666666666666667	"WIT"	"white_tool"	"congruent"	"Absent"
164	"white"	"weapon"	0.645833333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
165	"black"	"tool"	0.666666666666667	"WIT"	"black_tool"	"incongruent"	"Present"
165	"black"	"weapon"	0.791666666666667	"WIT"	"black_weapon"	"congruent"	"Present"
165	"white"	"tool"	0.854166666666667	"WIT"	"white_tool"	"congruent"	"Present"
165	"white"	"weapon"	0.666666666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
166	"black"	"tool"	0.1875	"WIT"	"black_tool"	"incongruent"	"Absent"
166	"black"	"weapon"	0.75	"WIT"	"black_weapon"	"congruent"	"Absent"
166	"white"	"tool"	0.25	"WIT"	"white_tool"	"congruent"	"Absent"
166	"white"	"weapon"	0.6875	"WIT"	"white_weapon"	"incongruent"	"Absent"
167	"black"	"tool"	0.5625	"WIT"	"black_tool"	"incongruent"	"Present"
167	"black"	"weapon"	0.770833333333333	"WIT"	"black_weapon"	"congruent"	"Present"
167	"white"	"tool"	0.604166666666667	"WIT"	"white_tool"	"congruent"	"Present"
167	"white"	"weapon"	0.895833333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
168	"black"	"tool"	0.6875	"WIT"	"black_tool"	"incongruent"	"Absent"
168	"black"	"weapon"	0.708333333333333	"WIT"	"black_weapon"	"congruent"	"Absent"
168	"white"	"tool"	0.833333333333333	"WIT"	"white_tool"	"congruent"	"Absent"
168	"white"	"weapon"	0.604166666666667	"WIT"	"white_weapon"	"incongruent"	"Absent"
169	"black"	"tool"	0.6875	"WIT"	"black_tool"	"incongruent"	"Present"
169	"black"	"weapon"	0.208333333333333	"WIT"	"black_weapon"	"congruent"	"Present"
169	"white"	"tool"	0.625	"WIT"	"white_tool"	"congruent"	"Present"
169	"white"	"weapon"	0.354166666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
170	"black"	"tool"	0.270833333333333	"WIT"	"black_tool"	"incongruent"	"Absent"
170	"black"	"weapon"	0.666666666666667	"WIT"	"black_weapon"	"congruent"	"Absent"
170	"white"	"tool"	0.229166666666667	"WIT"	"white_tool"	"congruent"	"Absent"
170	"white"	"weapon"	0.625	"WIT"	"white_weapon"	"incongruent"	"Absent"
171	"black"	"tool"	0.666666666666667	"WIT"	"black_tool"	"incongruent"	"Present"
171	"black"	"weapon"	0.375	"WIT"	"black_weapon"	"congruent"	"Present"
171	"white"	"tool"	0.5625	"WIT"	"white_tool"	"congruent"	"Present"
171	"white"	"weapon"	0.458333333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
172	"black"	"tool"	0.6875	"WIT"	"black_tool"	"incongruent"	"Absent"
172	"black"	"weapon"	0.6875	"WIT"	"black_weapon"	"congruent"	"Absent"
172	"white"	"tool"	0.75	"WIT"	"white_tool"	"congruent"	"Absent"
172	"white"	"weapon"	0.604166666666667	"WIT"	"white_weapon"	"incongruent"	"Absent"
173	"black"	"tool"	0.5	"WIT"	"black_tool"	"incongruent"	"Present"
173	"black"	"weapon"	0.520833333333333	"WIT"	"black_weapon"	"congruent"	"Present"
173	"white"	"tool"	0.583333333333333	"WIT"	"white_tool"	"congruent"	"Present"
173	"white"	"weapon"	0.4375	"WIT"	"white_weapon"	"incongruent"	"Present"
174	"black"	"tool"	0.604166666666667	"WIT"	"black_tool"	"incongruent"	"Absent"
174	"black"	"weapon"	0.8125	"WIT"	"black_weapon"	"congruent"	"Absent"
174	"white"	"tool"	0.854166666666667	"WIT"	"white_tool"	"congruent"	"Absent"
174	"white"	"weapon"	0.583333333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
175	"black"	"tool"	0.583333333333333	"WIT"	"black_tool"	"incongruent"	"Present"
175	"black"	"weapon"	0.833333333333333	"WIT"	"black_weapon"	"congruent"	"Present"
175	"white"	"tool"	0.8125	"WIT"	"white_tool"	"congruent"	"Present"
175	"white"	"weapon"	0.854166666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
176	"black"	"tool"	0.875	"WIT"	"black_tool"	"incongruent"	"Absent"
176	"black"	"weapon"	0.875	"WIT"	"black_weapon"	"congruent"	"Absent"
176	"white"	"tool"	0.729166666666667	"WIT"	"white_tool"	"congruent"	"Absent"
176	"white"	"weapon"	0.666666666666667	"WIT"	"white_weapon"	"incongruent"	"Absent"
177	"black"	"tool"	0.583333333333333	"WIT"	"black_tool"	"incongruent"	"Present"
177	"black"	"weapon"	0.854166666666667	"WIT"	"black_weapon"	"congruent"	"Present"
177	"white"	"tool"	0.75	"WIT"	"white_tool"	"congruent"	"Present"
177	"white"	"weapon"	0.645833333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
178	"black"	"tool"	0.583333333333333	"WIT"	"black_tool"	"incongruent"	"Absent"
178	"black"	"weapon"	0.9375	"WIT"	"black_weapon"	"congruent"	"Absent"
178	"white"	"tool"	0.791666666666667	"WIT"	"white_tool"	"congruent"	"Absent"
178	"white"	"weapon"	0.416666666666667	"WIT"	"white_weapon"	"incongruent"	"Absent"
179	"black"	"tool"	0.3125	"WIT"	"black_tool"	"incongruent"	"Present"
179	"black"	"weapon"	0.583333333333333	"WIT"	"black_weapon"	"congruent"	"Present"
179	"white"	"tool"	0.416666666666667	"WIT"	"white_tool"	"congruent"	"Present"
179	"white"	"weapon"	0.520833333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
180	"black"	"tool"	0.3125	"WIT"	"black_tool"	"incongruent"	"Absent"
180	"black"	"weapon"	0.5625	"WIT"	"black_weapon"	"congruent"	"Absent"
180	"white"	"tool"	0.479166666666667	"WIT"	"white_tool"	"congruent"	"Absent"
180	"white"	"weapon"	0.583333333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
181	"black"	"tool"	0.770833333333333	"WIT"	"black_tool"	"incongruent"	"Present"
181	"black"	"weapon"	0.854166666666667	"WIT"	"black_weapon"	"congruent"	"Present"
181	"white"	"tool"	0.833333333333333	"WIT"	"white_tool"	"congruent"	"Present"
181	"white"	"weapon"	0.791666666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
182	"black"	"tool"	0.4375	"WIT"	"black_tool"	"incongruent"	"Absent"
182	"black"	"weapon"	0.291666666666667	"WIT"	"black_weapon"	"congruent"	"Absent"
182	"white"	"tool"	0.520833333333333	"WIT"	"white_tool"	"congruent"	"Absent"
182	"white"	"weapon"	0.208333333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
183	"black"	"tool"	0.479166666666667	"WIT"	"black_tool"	"incongruent"	"Present"
183	"black"	"weapon"	0.666666666666667	"WIT"	"black_weapon"	"congruent"	"Present"
183	"white"	"tool"	0.625	"WIT"	"white_tool"	"congruent"	"Present"
183	"white"	"weapon"	0.458333333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
184	"black"	"tool"	0.8125	"WIT"	"black_tool"	"incongruent"	"Absent"
184	"black"	"weapon"	0.9375	"WIT"	"black_weapon"	"congruent"	"Absent"
184	"white"	"tool"	0.875	"WIT"	"white_tool"	"congruent"	"Absent"
184	"white"	"weapon"	0.8125	"WIT"	"white_weapon"	"incongruent"	"Absent"
185	"black"	"tool"	0.604166666666667	"WIT"	"black_tool"	"incongruent"	"Present"
185	"black"	"weapon"	0.770833333333333	"WIT"	"black_weapon"	"congruent"	"Present"
185	"white"	"tool"	0.666666666666667	"WIT"	"white_tool"	"congruent"	"Present"
185	"white"	"weapon"	0.8125	"WIT"	"white_weapon"	"incongruent"	"Present"
186	"black"	"tool"	0.375	"WIT"	"black_tool"	"incongruent"	"Absent"
186	"black"	"weapon"	0.5625	"WIT"	"black_weapon"	"congruent"	"Absent"
186	"white"	"tool"	0.6875	"WIT"	"white_tool"	"congruent"	"Absent"
186	"white"	"weapon"	0.333333333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
187	"black"	"tool"	0.458333333333333	"WIT"	"black_tool"	"incongruent"	"Present"
187	"black"	"weapon"	0.458333333333333	"WIT"	"black_weapon"	"congruent"	"Present"
187	"white"	"tool"	0.416666666666667	"WIT"	"white_tool"	"congruent"	"Present"
187	"white"	"weapon"	0.479166666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
188	"black"	"tool"	0.75	"WIT"	"black_tool"	"incongruent"	"Absent"
188	"black"	"weapon"	0.791666666666667	"WIT"	"black_weapon"	"congruent"	"Absent"
188	"white"	"tool"	0.9375	"WIT"	"white_tool"	"congruent"	"Absent"
188	"white"	"weapon"	0.583333333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
189	"black"	"tool"	0.8125	"WIT"	"black_tool"	"incongruent"	"Present"
189	"black"	"weapon"	0.708333333333333	"WIT"	"black_weapon"	"congruent"	"Present"
189	"white"	"tool"	0.895833333333333	"WIT"	"white_tool"	"congruent"	"Present"
189	"white"	"weapon"	0.75	"WIT"	"white_weapon"	"incongruent"	"Present"
190	"black"	"tool"	0.458333333333333	"WIT"	"black_tool"	"incongruent"	"Absent"
190	"black"	"weapon"	0.520833333333333	"WIT"	"black_weapon"	"congruent"	"Absent"
190	"white"	"tool"	0.458333333333333	"WIT"	"white_tool"	"congruent"	"Absent"
190	"white"	"weapon"	0.5625	"WIT"	"white_weapon"	"incongruent"	"Absent"
191	"black"	"tool"	0.3125	"WIT"	"black_tool"	"incongruent"	"Present"
191	"black"	"weapon"	0.625	"WIT"	"black_weapon"	"congruent"	"Present"
191	"white"	"tool"	0.5	"WIT"	"white_tool"	"congruent"	"Present"
191	"white"	"weapon"	0.479166666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
192	"black"	"tool"	0.5625	"WIT"	"black_tool"	"incongruent"	"Absent"
192	"black"	"weapon"	0.541666666666667	"WIT"	"black_weapon"	"congruent"	"Absent"
192	"white"	"tool"	0.583333333333333	"WIT"	"white_tool"	"congruent"	"Absent"
192	"white"	"weapon"	0.5625	"WIT"	"white_weapon"	"incongruent"	"Absent"
193	"black"	"tool"	0.479166666666667	"WIT"	"black_tool"	"incongruent"	"Present"
193	"black"	"weapon"	0.625	"WIT"	"black_weapon"	"congruent"	"Present"
193	"white"	"tool"	0.541666666666667	"WIT"	"white_tool"	"congruent"	"Present"
193	"white"	"weapon"	0.770833333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
194	"black"	"tool"	0.375	"WIT"	"black_tool"	"incongruent"	"Absent"
194	"black"	"weapon"	0.708333333333333	"WIT"	"black_weapon"	"congruent"	"Absent"
194	"white"	"tool"	0.479166666666667	"WIT"	"white_tool"	"congruent"	"Absent"
194	"white"	"weapon"	0.4375	"WIT"	"white_weapon"	"incongruent"	"Absent"
195	"black"	"tool"	0.270833333333333	"WIT"	"black_tool"	"incongruent"	"Present"
195	"black"	"weapon"	0.6875	"WIT"	"black_weapon"	"congruent"	"Present"
195	"white"	"tool"	0.291666666666667	"WIT"	"white_tool"	"congruent"	"Present"
195	"white"	"weapon"	0.5625	"WIT"	"white_weapon"	"incongruent"	"Present"
196	"black"	"tool"	0.625	"WIT"	"black_tool"	"incongruent"	"Absent"
196	"black"	"weapon"	0.833333333333333	"WIT"	"black_weapon"	"congruent"	"Absent"
196	"white"	"tool"	0.583333333333333	"WIT"	"white_tool"	"congruent"	"Absent"
196	"white"	"weapon"	0.770833333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
197	"black"	"tool"	0.479166666666667	"WIT"	"black_tool"	"incongruent"	"Present"
197	"black"	"weapon"	0.583333333333333	"WIT"	"black_weapon"	"congruent"	"Present"
197	"white"	"tool"	0.4375	"WIT"	"white_tool"	"congruent"	"Present"
197	"white"	"weapon"	0.583333333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
198	"black"	"tool"	0.458333333333333	"WIT"	"black_tool"	"incongruent"	"Absent"
198	"black"	"weapon"	0.708333333333333	"WIT"	"black_weapon"	"congruent"	"Absent"
198	"white"	"tool"	0.6875	"WIT"	"white_tool"	"congruent"	"Absent"
198	"white"	"weapon"	0.583333333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
199	"black"	"tool"	0.895833333333333	"WIT"	"black_tool"	"incongruent"	"Present"
199	"black"	"weapon"	0.9375	"WIT"	"black_weapon"	"congruent"	"Present"
199	"white"	"tool"	0.854166666666667	"WIT"	"white_tool"	"congruent"	"Present"
199	"white"	"weapon"	0.895833333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
200	"black"	"tool"	0.5625	"WIT"	"black_tool"	"incongruent"	"Absent"
200	"black"	"weapon"	0.833333333333333	"WIT"	"black_weapon"	"congruent"	"Absent"
200	"white"	"tool"	0.5625	"WIT"	"white_tool"	"congruent"	"Absent"
200	"white"	"weapon"	0.895833333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
201	"black"	"tool"	0.708333333333333	"WIT"	"black_tool"	"incongruent"	"Present"
201	"black"	"weapon"	0.895833333333333	"WIT"	"black_weapon"	"congruent"	"Present"
201	"white"	"tool"	0.708333333333333	"WIT"	"white_tool"	"congruent"	"Present"
201	"white"	"weapon"	0.8125	"WIT"	"white_weapon"	"incongruent"	"Present"
202	"black"	"tool"	0.479166666666667	"WIT"	"black_tool"	"incongruent"	"Absent"
202	"black"	"weapon"	0.6875	"WIT"	"black_weapon"	"congruent"	"Absent"
202	"white"	"tool"	0.5	"WIT"	"white_tool"	"congruent"	"Absent"
202	"white"	"weapon"	0.520833333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
203	"black"	"tool"	0.145833333333333	"WIT"	"black_tool"	"incongruent"	"Present"
203	"black"	"weapon"	0.541666666666667	"WIT"	"black_weapon"	"congruent"	"Present"
203	"white"	"tool"	0.5	"WIT"	"white_tool"	"congruent"	"Present"
203	"white"	"weapon"	0.333333333333333	"WIT"	"white_weapon"	"incongruent"	"Present"
204	"black"	"tool"	0.541666666666667	"WIT"	"black_tool"	"incongruent"	"Absent"
204	"black"	"weapon"	0.729166666666667	"WIT"	"black_weapon"	"congruent"	"Absent"
204	"white"	"tool"	0.708333333333333	"WIT"	"white_tool"	"congruent"	"Absent"
204	"white"	"weapon"	0.5	"WIT"	"white_weapon"	"incongruent"	"Absent"
205	"black"	"tool"	0.645833333333333	"WIT"	"black_tool"	"incongruent"	"Present"
205	"black"	"weapon"	0.958333333333333	"WIT"	"black_weapon"	"congruent"	"Present"
205	"white"	"tool"	0.9375	"WIT"	"white_tool"	"congruent"	"Present"
205	"white"	"weapon"	0.791666666666667	"WIT"	"white_weapon"	"incongruent"	"Present"
206	"black"	"tool"	0.5	"WIT"	"black_tool"	"incongruent"	"Absent"
206	"black"	"weapon"	0.479166666666667	"WIT"	"black_weapon"	"congruent"	"Absent"
206	"white"	"tool"	0.604166666666667	"WIT"	"white_tool"	"congruent"	"Absent"
206	"white"	"weapon"	0.395833333333333	"WIT"	"white_weapon"	"incongruent"	"Absent"
2	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Absent"
2	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
2	"white"	"negative"	0.708333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
2	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
3	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
3	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
3	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Present"
3	"white"	"positive"	0.458333333333333	"APT"	"white_positive"	"congruent"	"Present"
4	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Absent"
4	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
4	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
4	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Absent"
5	"black"	"negative"	0.770833333333333	"APT"	"black_negative"	"congruent"	"Present"
5	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
5	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Present"
5	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
6	"black"	"negative"	0.833333333333333	"APT"	"black_negative"	"congruent"	"Absent"
6	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
6	"white"	"negative"	0.708333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
6	"white"	"positive"	0.854166666666667	"APT"	"white_positive"	"congruent"	"Absent"
7	"black"	"negative"	0.291666666666667	"APT"	"black_negative"	"congruent"	"Present"
7	"black"	"positive"	0.270833333333333	"APT"	"black_positive"	"incongruent"	"Present"
7	"white"	"negative"	0.291666666666667	"APT"	"white_negative"	"incongruent"	"Present"
7	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
8	"black"	"negative"	0.416666666666667	"APT"	"black_negative"	"congruent"	"Absent"
8	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
8	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
8	"white"	"positive"	0.583333333333333	"APT"	"white_positive"	"congruent"	"Absent"
9	"black"	"negative"	0.791666666666667	"APT"	"black_negative"	"congruent"	"Present"
9	"black"	"positive"	0.0625	"APT"	"black_positive"	"incongruent"	"Present"
9	"white"	"negative"	0.708333333333333	"APT"	"white_negative"	"incongruent"	"Present"
9	"white"	"positive"	0.166666666666667	"APT"	"white_positive"	"congruent"	"Present"
10	"black"	"negative"	0.729166666666667	"APT"	"black_negative"	"congruent"	"Absent"
10	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
10	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
10	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
11	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Present"
11	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Present"
11	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Present"
11	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
12	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Absent"
12	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
12	"white"	"negative"	0.354166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
12	"white"	"positive"	0.520833333333333	"APT"	"white_positive"	"congruent"	"Absent"
13	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Present"
13	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Present"
13	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Present"
13	"white"	"positive"	0.8125	"APT"	"white_positive"	"congruent"	"Present"
14	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Absent"
14	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
14	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
14	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Absent"
15	"black"	"negative"	0.395833333333333	"APT"	"black_negative"	"congruent"	"Present"
15	"black"	"positive"	0.3125	"APT"	"black_positive"	"incongruent"	"Present"
15	"white"	"negative"	0.291666666666667	"APT"	"white_negative"	"incongruent"	"Present"
15	"white"	"positive"	0.375	"APT"	"white_positive"	"congruent"	"Present"
16	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Absent"
16	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
16	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
16	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Absent"
17	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Present"
17	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
17	"white"	"negative"	0.541666666666667	"APT"	"white_negative"	"incongruent"	"Present"
17	"white"	"positive"	0.479166666666667	"APT"	"white_positive"	"congruent"	"Present"
18	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
18	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
18	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
18	"white"	"positive"	0.583333333333333	"APT"	"white_positive"	"congruent"	"Absent"
19	"black"	"negative"	0.395833333333333	"APT"	"black_negative"	"congruent"	"Present"
19	"black"	"positive"	0.375	"APT"	"black_positive"	"incongruent"	"Present"
19	"white"	"negative"	0.3125	"APT"	"white_negative"	"incongruent"	"Present"
19	"white"	"positive"	0.395833333333333	"APT"	"white_positive"	"congruent"	"Present"
20	"black"	"negative"	0.5	"APT"	"black_negative"	"congruent"	"Absent"
20	"black"	"positive"	0.604166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
20	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Absent"
20	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Absent"
21	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Present"
21	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
21	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Present"
21	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
22	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Absent"
22	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
22	"white"	"negative"	0.3125	"APT"	"white_negative"	"incongruent"	"Absent"
22	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Absent"
23	"black"	"negative"	0.875	"APT"	"black_negative"	"congruent"	"Present"
23	"black"	"positive"	0.3125	"APT"	"black_positive"	"incongruent"	"Present"
23	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Present"
23	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
24	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Absent"
24	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
24	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
24	"white"	"positive"	0.8125	"APT"	"white_positive"	"congruent"	"Absent"
25	"black"	"negative"	0.5	"APT"	"black_negative"	"congruent"	"Present"
25	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Present"
25	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Present"
25	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
26	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Absent"
26	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
26	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
26	"white"	"positive"	0.416666666666667	"APT"	"white_positive"	"congruent"	"Absent"
27	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
27	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Present"
27	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Present"
27	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Present"
28	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Absent"
28	"black"	"positive"	0.8125	"APT"	"black_positive"	"incongruent"	"Absent"
28	"white"	"negative"	0.833333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
28	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
29	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Present"
29	"black"	"positive"	0.354166666666667	"APT"	"black_positive"	"incongruent"	"Present"
29	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Present"
29	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Present"
30	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Absent"
30	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
30	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
30	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Absent"
31	"black"	"negative"	0.166666666666667	"APT"	"black_negative"	"congruent"	"Present"
31	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
31	"white"	"negative"	0.145833333333333	"APT"	"white_negative"	"incongruent"	"Present"
31	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
32	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Absent"
32	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
32	"white"	"negative"	0.270833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
32	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Absent"
33	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Present"
33	"black"	"positive"	0.4375	"APT"	"black_positive"	"incongruent"	"Present"
33	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Present"
33	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
34	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Absent"
34	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
34	"white"	"negative"	0.354166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
34	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
35	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Present"
35	"black"	"positive"	0.416666666666667	"APT"	"black_positive"	"incongruent"	"Present"
35	"white"	"negative"	0.354166666666667	"APT"	"white_negative"	"incongruent"	"Present"
35	"white"	"positive"	0.375	"APT"	"white_positive"	"congruent"	"Present"
