"Subject"	"PrimeType"	"TargetType"	"Accuracy"	"Task"	"TrialType"	"ConType"	"Observer"
63	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
63	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
63	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
64	"black"	"negative"	0.166666666666667	"APT"	"black_negative"	"congruent"	"Absent"
64	"black"	"positive"	0.0625	"APT"	"black_positive"	"incongruent"	"Absent"
64	"white"	"negative"	0.125	"APT"	"white_negative"	"incongruent"	"Absent"
64	"white"	"positive"	0.0833333333333333	"APT"	"white_positive"	"congruent"	"Absent"
65	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
65	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
65	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Present"
65	"white"	"positive"	0.416666666666667	"APT"	"white_positive"	"congruent"	"Present"
66	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Absent"
66	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
66	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
66	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Absent"
67	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
67	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Present"
67	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Present"
67	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
68	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Absent"
68	"black"	"positive"	0.458333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
68	"white"	"negative"	0.354166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
68	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
69	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Present"
69	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
69	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Present"
69	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Present"
70	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
70	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
70	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
70	"white"	"positive"	0.854166666666667	"APT"	"white_positive"	"congruent"	"Absent"
71	"black"	"negative"	0.854166666666667	"APT"	"black_negative"	"congruent"	"Present"
71	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Present"
71	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Present"
71	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
72	"black"	"negative"	0.520833333333333	"APT"	"black_negative"	"congruent"	"Absent"
72	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
72	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Absent"
72	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Absent"
73	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Present"
73	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Present"
73	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Present"
73	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
74	"black"	"negative"	0.770833333333333	"APT"	"black_negative"	"congruent"	"Absent"
74	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
74	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
74	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
75	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Present"
75	"black"	"positive"	0.375	"APT"	"black_positive"	"incongruent"	"Present"
75	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Present"
75	"white"	"positive"	0.583333333333333	"APT"	"white_positive"	"congruent"	"Present"
76	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Absent"
76	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
76	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
76	"white"	"positive"	0.833333333333333	"APT"	"white_positive"	"congruent"	"Absent"
77	"black"	"negative"	0.854166666666667	"APT"	"black_negative"	"congruent"	"Present"
77	"black"	"positive"	0.354166666666667	"APT"	"black_positive"	"incongruent"	"Present"
77	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Present"
77	"white"	"positive"	0.520833333333333	"APT"	"white_positive"	"congruent"	"Present"
78	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Absent"
78	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
78	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
78	"white"	"positive"	0.5625	"APT"	"white_positive"	"congruent"	"Absent"
79	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
79	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Present"
79	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Present"
79	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
80	"black"	"negative"	0.791666666666667	"APT"	"black_negative"	"congruent"	"Absent"
80	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
80	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
80	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Absent"
81	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Present"
81	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
81	"white"	"negative"	0.75	"APT"	"white_negative"	"incongruent"	"Present"
81	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Present"
82	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Absent"
82	"black"	"positive"	0.4375	"APT"	"black_positive"	"incongruent"	"Absent"
82	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
82	"white"	"positive"	0.375	"APT"	"white_positive"	"congruent"	"Absent"
83	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Present"
83	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
83	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
83	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Present"
84	"black"	"negative"	0.4375	"APT"	"black_negative"	"congruent"	"Absent"
84	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
84	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
84	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Absent"
85	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Present"
85	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Present"
85	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Present"
85	"white"	"positive"	0.833333333333333	"APT"	"white_positive"	"congruent"	"Present"
86	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Absent"
86	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
86	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
86	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Absent"
87	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Present"
87	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Present"
87	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Present"
87	"white"	"positive"	0.416666666666667	"APT"	"white_positive"	"congruent"	"Present"
88	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Absent"
88	"black"	"positive"	0.229166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
88	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
88	"white"	"positive"	0.375	"APT"	"white_positive"	"congruent"	"Absent"
89	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Present"
89	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Present"
89	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
89	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Present"
90	"black"	"negative"	0.4375	"APT"	"black_negative"	"congruent"	"Absent"
90	"black"	"positive"	0.604166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
90	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
90	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
91	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Present"
91	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
91	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Present"
91	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
92	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
92	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
92	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
92	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Absent"
93	"black"	"negative"	0.520833333333333	"APT"	"black_negative"	"congruent"	"Present"
93	"black"	"positive"	0.333333333333333	"APT"	"black_positive"	"incongruent"	"Present"
93	"white"	"negative"	0.145833333333333	"APT"	"white_negative"	"incongruent"	"Present"
93	"white"	"positive"	0.854166666666667	"APT"	"white_positive"	"congruent"	"Present"
94	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
94	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
94	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
94	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Absent"
95	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
95	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
95	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Present"
95	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
96	"black"	"negative"	0.833333333333333	"APT"	"black_negative"	"congruent"	"Absent"
96	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
96	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
96	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
97	"black"	"negative"	0.916666666666667	"APT"	"black_negative"	"congruent"	"Present"
97	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
97	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Present"
97	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
98	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Absent"
98	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
98	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
98	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
99	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
99	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
99	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Present"
99	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
100	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Absent"
100	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
100	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
100	"white"	"positive"	0.8125	"APT"	"white_positive"	"congruent"	"Absent"
101	"black"	"negative"	0.770833333333333	"APT"	"black_negative"	"congruent"	"Present"
101	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
101	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Present"
101	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Present"
